country_name,country_code,year,"Agriculture, forestry, and fishing, value added (current US$)",Arable land (hectares per person),Average precipitation in depth (mm per year),Cereal production (metric tons),Cereal yield (kg per hectare),Crop production index (2014-2016 = 100),Employment in agriculture (% of total employment) (modeled ILO estimate),Fertilizer consumption (kilograms per hectare of arable land)
Sudan,SDN,2021-01-01,2176001725.64561,0.43678351458479,250.0,5094456.39,508.3,116.62,40.6717773976675,7.10307199292779
Sudan,SDN,2022-01-01,2599511708.57045,0.484365572835861,250.0,7456084.13,759.7,126.22,39.7749696558281,7.10201554286672
Sudan,SDN,2023-01-01,5976980791.39756,0.5884761618153195,250.0,5235600.0,627.25,125.13,45.91982516017395,10.158620403870644
Tanzania,TZA,1961-01-01,1966444742.581009,0.510410108632939,1071.0,1015200.0,805.7,13.84,84.77868687772036,0.523653846153846
Tanzania,TZA,1962-01-01,1966444742.581009,0.48151387198558,1071.0,1031678.0,831.3,14.439999999999998,84.77868687772036,0.4712871287128708
Tanzania,TZA,1963-01-01,2024777394.0730495,0.56483950039298,1071.0,1377714.0,958.6,16.0,84.7871476937556,0.5081967213114753
Tanzania,TZA,1964-01-01,1966444742.581009,0.539188876605368,1071.0,1132828.0,804.3999999999999,16.130000000000003,84.77868687772036,0.6500000000000004
Tanzania,TZA,1965-01-01,1966444742.581009,0.523070549663456,1071.0,1122892.0,801.4,16.69,84.77868687772036,1.1666666666666705
Tanzania,TZA,1966-01-01,1966444742.581009,0.507294085737266,1071.0,1346427.0,760.2,18.72,84.77868687772036,1.46666666666667
Tanzania,TZA,1967-01-01,1966444742.581009,0.491798884747669,1071.0,1160094.9999999995,702.5,17.94,84.77868687772036,1.4500000000000002
Tanzania,TZA,1968-01-01,1966444742.581009,0.476112031065358,1071.0,985114.0,581.1,17.31,84.77868687772036,1.5
Tanzania,TZA,1969-01-01,1966444742.581009,0.46023917095584,1071.0,1086208.0000000005,638.5,18.23,84.77868687772036,1.83333333333333
Tanzania,TZA,1970-01-01,1966444742.581009,0.518799938663024,1071.0,1003094.0000000005,573.8,19.1,84.77868687772036,2.14285714285714
Tanzania,TZA,1971-01-01,1966444742.581009,0.501021690588902,1071.0,1229561.0,708.1,18.63,84.77868687772036,2.48571428571429
Tanzania,TZA,1972-01-01,1966444742.581009,0.483448518396045,1071.0,1200069.0,668.0,19.24,84.77868687772036,2.28971428571429
Tanzania,TZA,1973-01-01,1966444742.581009,0.46635262480912,1071.0,1572340.0,903.0,20.66,84.77868687772036,2.84814285714286
Tanzania,TZA,1974-01-01,1966444742.581009,0.449824343593827,1071.0,1376313.0,764.6,20.88,84.77868687772036,4.44914285714286
Tanzania,TZA,1975-01-01,2115387985.1223297,0.433749127312247,1071.0,2138000.0,1052.2,23.37,84.81131054058946,4.23857142857143
Tanzania,TZA,1976-01-01,2115387985.1223297,0.418254765071975,1071.0,2386000.0,1007.6,24.41,84.81131054058946,4.38871428571429
Tanzania,TZA,1977-01-01,2115387985.1223297,0.403390113565266,1071.0,2639000.0,1005.9,25.99,84.81131054058946,4.24942857142857
Tanzania,TZA,1978-01-01,2115387985.1223297,0.445023816005793,1071.0,2750909.0,999.6,26.5,84.81131054058946,3.6625
Tanzania,TZA,1979-01-01,2041114683.9405003,0.430291719498422,1071.0,3227050.0,1166.3,27.92,84.79858060535196,3.75
Tanzania,TZA,1980-01-01,2115387985.1223297,0.416888811949743,1071.0,2960500.0,1020.2,26.34,84.81131054058946,4.4375
Tanzania,TZA,1981-01-01,1966444742.581009,0.404352797209036,1071.0,2843000.0,1003.1,27.21,84.77868687772036,3.6375
Tanzania,TZA,1982-01-01,1982195885.08212,0.392184334873261,1071.0,3006500.0,1429.5,28.22,84.79858060535196,3.651125
Tanzania,TZA,1983-01-01,2041114683.9405003,0.379508909778113,1071.0,2873831.0,1300.9,29.6,84.79858060535196,2.862625
Tanzania,TZA,1984-01-01,2041114683.9405003,0.367325210364852,1071.0,3142085.0,1270.7,30.25,84.79858060535196,4.5375
Tanzania,TZA,1985-01-01,1982195885.08212,0.399969904486742,1071.0,3622492.0,1366.8,31.44,84.79858060535196,4.6
Tanzania,TZA,1986-01-01,2115387985.1223297,0.386947670357904,1071.0,3778232.0,1126.6,32.46,84.81131054058946,4.71988888888889
Tanzania,TZA,1987-01-01,2041114683.9405003,0.374525943786652,1071.0,4034615.0,1274.3,32.54,84.79858060535196,5.31566666666667
Tanzania,TZA,1988-01-01,2041114683.9405003,0.363347359348843,1071.0,3664265.0,1220.1,31.09,84.79858060535196,4.57677777777778
Tanzania,TZA,1989-01-01,2324940492.58827,0.353790843334771,1071.0,4785811.0,1489.2,33.2,84.60840050166365,4.92222222222222
Tanzania,TZA,1990-01-01,1790671133.5498714,0.3446927862349,1071.0,3960300.0,1506.5,34.06,84.60840050166365,5.2
Tanzania,TZA,1991-01-01,2173720636.6143694,0.336178245940432,1071.0,3857815.0,1234.1,35.3,84.8197713566247,5.51804953904254
Tanzania,TZA,1992-01-01,2057055333.63029,0.32049428376593,1071.0,3538050.0,1087.6,34.47,84.8028497245542,5.44579545454545
Tanzania,TZA,1993-01-01,1908508731.2666302,0.314124757365096,1071.0,3916590.0,1227.4,34.15,84.7773898540792,4.07865168539326
Tanzania,TZA,1994-01-01,1875834151.5317287,0.30228559154709,1071.0,2952900.0,1151.7,32.88,84.7545240308865,4.03370786516854
Tanzania,TZA,1995-01-01,2293922687.70735,0.292922174165798,1071.0,4654287.42,1702.8,35.71,84.6306161484109,3.03370786516854
Tanzania,TZA,1996-01-01,2859209851.62667,0.290831423055603,1071.0,4873811.46,1588.1,37.37,84.3970296467026,3.46822222222222
Tanzania,TZA,1997-01-01,3273467320.67519,0.282094334460835,1071.0,3364446.14,1101.2,35.33,84.1727957817806,4.48810058374495
Tanzania,TZA,1998-01-01,3257691243.3372602,0.269120195649303,1071.0,4466774.34,1198.8,38.12,83.9127341449466,3.53650429799427
Tanzania,TZA,1999-01-01,3359202490.69429,0.261258672211356,1071.0,4009929.33,1766.4,37.76,83.509741461024,2.41149425287356
Tanzania,TZA,2000-01-01,3505712595.44242,0.251020581089878,1071.0,3622945.07,1440.7,37.58,83.0394001861594,2.60511627906977
Tanzania,TZA,2001-01-01,3500752199.57763,0.242341256320369,1071.0,4537267.3,2043.5,41.84,82.2900966839093,0.9230949589683473
Tanzania,TZA,2002-01-01,3556678713.86526,0.238086642719211,1071.0,6371183.5,1899.5,53.17,80.6354855187706,3.69976744186047
Tanzania,TZA,2003-01-01,3790595138.71207,0.230253503985152,1071.0,4109738.38,858.0999999999999,44.55,78.8904204191702,4.45550351288056
Tanzania,TZA,2004-01-01,4285946425.63868,0.238708455817563,1071.0,6706622.0,1370.6,54.2,76.9240957912029,5.52340855877148
Tanzania,TZA,2005-01-01,4534248882.13392,0.246393274312469,1071.0,5394302.0,1101.6,54.46,74.7868561983011,5.78173230303909
Tanzania,TZA,2006-01-01,4407192472.038799,0.253414191204634,1071.0,5745560.0,1326.7,59.09,72.5305441848643,5.12735890630968
Tanzania,TZA,2007-01-01,5081564805.39943,0.25988335802391,1071.0,6402080.0,1427.3,60.91,71.9958566133482,4.70970617733368
Tanzania,TZA,2008-01-01,6921415997.03053,0.266044311011078,1071.0,7651930.0,1333.9,61.43,71.5637017703787,4.67662042964232
Tanzania,TZA,2009-01-01,7654495291.64935,0.263718768550622,1071.0,5807305.0,1110.4,62.93,71.0962853847704,7.51996593407548
Tanzania,TZA,2010-01-01,8189668522.65883,0.261145997603851,1071.0,8643198.0,1647.9,73.87,70.5209787097297,8.72010950934679
Tanzania,TZA,2011-01-01,8656266902.78968,0.257876672516483,1071.0,7955143.0,1390.4,81.21,69.826491500328,8.91877774875947
Tanzania,TZA,2012-01-01,10527547072.5031,0.254384976145274,1071.0,8119819.0,1314.8,84.92,69.3959384001353,8.6888551442583
Tanzania,TZA,2013-01-01,12229725049.517,0.250546205351584,1071.0,8867188.0,1418.0,92.34,68.7205329910442,12.3800313912709
Tanzania,TZA,2014-01-01,12897863808.5156,0.246548703443106,1071.0,10874542.0,1669.1,99.52,68.0503593502161,9.68271964943089
Tanzania,TZA,2015-01-01,12681272814.1946,0.24212355011812398,1071.0,10054817.52,1617.2,104.21,67.626332152302,9.5554039140963
Tanzania,TZA,2016-01-01,13660159872.9842,0.23738289450844197,1071.0,10797277.27,1711.1,96.27,67.1391924411906,13.3178376601523
Tanzania,TZA,2017-01-01,15318383776.768398,0.232841457110314,1071.0,10346519.01,1692.0,93.64,66.6546700754055,12.6263491353032
Tanzania,TZA,2018-01-01,15886136433.1293,0.228766593464908,1071.0,10831072.34,1938.5,99.97,66.2450016152667,16.2665197835567
Tanzania,TZA,2019-01-01,16229639462.2473,0.225114060624125,1071.0,10406702.01,1883.7,101.22,65.780827002449,8.98016530166428
Tanzania,TZA,2020-01-01,16685594759.403801,0.221451211735437,1071.0,12787449.829999998,1828.3,106.51,65.7939530310164,16.4433475282355
Tanzania,TZA,2021-01-01,17514435490.7804,0.214903890810075,1071.0,12669760.42,1747.1,104.72,66.042425119945,9.25030920199963
Tanzania,TZA,2022-01-01,18379499573.21,0.2251089026001725,1071.0,10271237.89,1593.1,100.37,65.5707934242957,19.0844665802629
Tanzania,TZA,2023-01-01,18727628113.5429,0.21817755127275598,1071.0,11470499.155000001,1670.1,102.545,65.3711666250147,14.167387891131266
Uganda,UGA,1960-01-01,211043280.7013688,0.398045680469007,1180.0,898600.0,902.9999999999999,43.71,81.83779962232066,0.8345734126984126
Uganda,UGA,1961-01-01,220492885.9365301,0.400650350912472,1180.0,895200.0,902.3,43.36,83.46462732327555,0.825396825396825
Uganda,UGA,1962-01-01,220899726.4637432,0.395441010025542,1180.0,902000.0,903.7,44.06,83.46462732327555,0.84375
Uganda,UGA,1963-01-01,245316449.44487286,0.392264482017091,1180.0,912649.9999999998,926.6,49.85,83.46462732327555,0.978892627714897
Uganda,UGA,1964-01-01,278380630.74539614,0.44081527883226,1180.0,923300.0,884.3999999999999,51.66,83.46462732327555,0.95112285336856
Uganda,UGA,1965-01-01,433991320.17359686,0.425801058016185,1180.0,1057750.0,910.5,44.43,83.46462732327555,1.15817409766454
Uganda,UGA,1966-01-01,444491110.1777959,0.413905106992716,1180.0,1071083.0,908.9,46.41,83.46462732327555,1.39618644067797
Uganda,UGA,1967-01-01,443371132.57734776,0.400896000435331,1180.0,1082153.0,913.1,54.66,83.46462732327555,1.00106044538706
Uganda,UGA,1968-01-01,460870782.5843482,0.389344245409652,1180.0,1292642.0,1074.5,58.22,83.46462732327555,1.25026455026455
Uganda,UGA,1969-01-01,530169396.6120682,0.377439200835399,1180.0,1624151.0,1185.5,67.21,83.46462732327555,1.20899470899471
Uganda,UGA,1970-01-01,642727145.4570909,0.366222184674222,1180.0,1652360.0,1362.6,85.07,83.3549652954512,1.85185185185185
Uganda,UGA,1971-01-01,765924681.5063701,0.357875897303179,1180.0,1448000.0,1087.9,82.1,83.3549652954512,2.13157894736842
Uganda,UGA,1972-01-01,812543749.1250181,0.353671885822589,1180.0,1535600.0,1227.6,83.38,83.3549652954512,1.99896103896104
Uganda,UGA,1973-01-01,997214016.7159,0.349956695102293,1180.0,1466600.0,1173.5,84.64,83.3549652954512,1.84282051282051
Uganda,UGA,1974-01-01,1269603649.8431697,0.34573770184736,1180.0,1389000.0,1079.8,89.45,83.3549652954512,0.911392405063291
Uganda,UGA,1975-01-01,1666222222.22222,0.343276555533192,1180.0,1749000.0,1350.8,94.61,83.46462732327555,0.41962732919254697
Uganda,UGA,1976-01-01,1758900000.0,0.338282009228985,1180.0,1681000.0,1217.2,86.48,83.46462732327555,0.40667976424361507
Uganda,UGA,1977-01-01,2152058823.52941,0.32549415360557,1180.0,1522000.0,1205.4,86.6,83.46462732327555,0.273427790206314
Uganda,UGA,1978-01-01,1782652173.91304,0.32145947644809,1180.0,1545600.0,1210.1,85.95,83.46462732327555,0.07352941176470584
Uganda,UGA,1979-01-01,1395025000.0,0.313793943361578,1180.0,1270000.0,1613.7,60.11,83.46462732327555,0.17085474966685688
Uganda,UGA,1980-01-01,893170000.0,0.307327477991624,1180.0,1078000.0,1491.0,59.31,83.46462732327555,0.196078431372549
Uganda,UGA,1981-01-01,780000000.0,0.303914328026242,1180.0,1165000.0,1561.7,63.86,83.46462732327555,0.14563106796116498
Uganda,UGA,1982-01-01,1094000000.0,0.301290988638807,1180.0,1093000.0,1309.0,71.15,83.46462732327555,0.05920816326530631
Uganda,UGA,1983-01-01,1188666666.66667,0.323445260159328,1180.0,1399000.0,1617.3,74.45,83.46462732327555,0.09322369724588864
Uganda,UGA,1984-01-01,1799026155.90124,0.32859434118101,1180.0,944000.0,1041.9,69.45,83.46462732327555,0.10416666666666696
Uganda,UGA,1985-01-01,1702677937.52306,0.326151760011411,1180.0,1170974.0,1469.5,71.19,83.46462732327555,0.04081632653061229
Uganda,UGA,1986-01-01,2083163083.81841,0.323256794098158,1180.0,1057985.0,1181.3,72.76,83.46462732327555,0.07759999999999989
Uganda,UGA,1987-01-01,3432845291.58345,0.313397688504009,1180.0,1220000.0,1427.5,77.07,83.46462732327555,0.23499999999999988
Uganda,UGA,1988-01-01,3532683333.33333,0.303573368188413,1180.0,1398000.0,1438.3,80.39,83.46462732327555,0.0262
Uganda,UGA,1989-01-01,2869151216.90484,0.293932676954232,1180.0,1635726.0,1515.8,84.85,83.46462732327555,0.07099999999999995
Uganda,UGA,1990-01-01,2293509098.42491,0.284577650056799,1180.0,1580000.0,1497.6,86.82,83.46462732327555,0.03839999999999999
Uganda,UGA,1991-01-01,1640022079.30982,0.276494127171105,1180.0,1576000.0,1434.1,86.95,83.4921560301043,0.23904382470119512
Uganda,UGA,1992-01-01,1377378750.2840002,0.268298717830238,1180.0,1742800.0,1530.1,85.02,83.4370986164468,0.15873015873015905
Uganda,UGA,1993-01-01,1554985198.28014,0.259190448461702,1180.0,1880000.0,1541.0,91.14,83.2177745607981,0.43650793650793696
Uganda,UGA,1994-01-01,1842375698.46385,0.251631114157428,1180.0,1936000.0,1495.0,92.7,83.0501632957629,0.375494071146245
Uganda,UGA,1995-01-01,2607120454.84045,0.244850553335636,1180.0,2030000.0,1571.2,96.61,82.6381692344409,0.2569169960474309
Uganda,UGA,1996-01-01,2480528661.50222,0.238324568860964,1180.0,1588000.0,1204.9,95.79,82.2715834749359,0.11857707509881399
Uganda,UGA,1997-01-01,2389867335.54929,0.231514886086898,1180.0,1625000.0,1218.1,96.56,82.0614237033161,0.11857707509881399
Uganda,UGA,1998-01-01,2518761103.89879,0.225619282738535,1180.0,2085000.0,1526.4,104.26,81.8266577115191,0.695866141732283
Uganda,UGA,1999-01-01,2086658940.12192,0.219286166770742,1180.0,2178000.0,1633.9,109.82,81.3970572053785,0.878235294117647
Uganda,UGA,2000-01-01,1703706891.84348,0.220831953133626,1180.0,2112000.0,1539.4,110.86,81.22461939984,1.25264150943396
Uganda,UGA,2001-01-01,1626594431.00276,0.218219942748786,1180.0,2309000.0,1641.1,118.26,80.8632427731053,1.07407407407407
Uganda,UGA,2002-01-01,1447849250.7242599,0.219325128745809,1180.0,2368000.0,1638.8,122.91,80.2385006281945,1.33267857142857
Uganda,UGA,2003-01-01,1619150620.99897,0.221993490923161,1180.0,2508000.0,1677.6,122.5,79.7763844669174,1.59504273504273
Uganda,UGA,2004-01-01,1720514949.58757,0.219116415815197,1180.0,2274000.0,1468.0,121.96,79.255952903855,1.47193277310924
Uganda,UGA,2005-01-01,2316728956.33442,0.21277897603533,1180.0,2526000.0,1573.8,120.14,78.7734687267309,0.967394957983193
Uganda,UGA,2006-01-01,2398120933.96841,0.211849668835556,1180.0,2557029.0,1522.9,117.55,77.908073168678,1.2544262295082
Uganda,UGA,2007-01-01,2651666848.8708,0.210768197810506,1180.0,2632381.0,1526.0,122.39,77.2162154763159,1.19952
Uganda,UGA,2008-01-01,3088022454.4834,0.211201519550728,1180.0,3129052.0,1827.7,88.73,76.4916048134967,2.94201550387597
Uganda,UGA,2009-01-01,8762784440.61957,0.209849235724314,1180.0,3204738.0,2038.6,93.08,75.9237938386349,2.08272727272727
Uganda,UGA,2010-01-01,8767029150.79325,0.208392493646808,1180.0,3270391.0,1978.5,95.82,75.4054391190605,1.71940740740741
Uganda,UGA,2011-01-01,8074229061.53183,0.205369325551845,1180.0,3500763.0,2056.9,96.22,74.6027973112222,1.76175182481752
Uganda,UGA,2012-01-01,7420999147.406221,0.200946849907672,1180.0,3546438.0,2029.1,96.0,74.1721415335745,2.12519275362319
Uganda,UGA,2013-01-01,7526872842.32703,0.195262523671336,1180.0,3508500.0,1997.5,98.95,73.9214489721282,2.4417
Uganda,UGA,2014-01-01,8094389151.23675,0.189583673977187,1180.0,3662246.0,2080.6,103.15,73.0658553771869,1.81999565217391
Uganda,UGA,2015-01-01,7602039498.29227,0.183845834237242,1180.0,3720394.0,2086.8,104.94,72.3150064358999,1.58690869565217
Uganda,UGA,2016-01-01,6617718105.24881,0.177838938335559,1180.0,3278888.0,2134.2,91.92,71.5072204198744,1.91084782608696
Uganda,UGA,2017-01-01,7212295507.75,0.171738391754088,1180.0,3412916.0,2287.7,105.08,70.705473390717,2.06208985507246
Uganda,UGA,2018-01-01,7655630110.98579,0.166001733491146,1180.0,4075377.0,2523.1,103.86,66.3244030950876,3.29568985507246
Uganda,UGA,2019-01-01,8110814040.37515,0.160466470914627,1180.0,3119000.0,2841.5,122.78,61.3604324317391,3.36627246376812
Uganda,UGA,2020-01-01,8997404795.58423,0.155205623608098,1180.0,5190000.0,3025.6,153.38,64.0717538493679,2.44235507246377
Uganda,UGA,2021-01-01,9663032725.04433,0.150291009134426,1180.0,7336556.0,4345.3,169.72,66.6660669333332,2.44235507246377
Uganda,UGA,2022-01-01,10941021163.1068,0.15783604726136252,1180.0,3876857.93,2289.5,148.35,66.3299318154216,2.61498695652174
Uganda,UGA,2023-01-01,11748234048.0943,0.152748316371262,1180.0,5606706.965,3317.4,159.03500000000003,65.9125492565304,2.528671014492755
